DISTRICTS,YEAR,YIELD,NDVI_JUN,NDVI_JUL,NDVI_AUG,NDVI_SEP,NDVI_OCT,NDVI_NOV,LAI_JUN,LAI_JUL,LAI_AUG,LAI_SEP,LAI_OCT,LAI_NOV,ET_JUN,ET_JUL,ET_AUG,ET_SEP,ET_OCT,ET_NOV,LST_JUN,LST_JUL,LST_AUG,LST_SEP,LST_OCT,LST_NOV,RF_JUN,RF_JUL,RF_AUG,RF_SEP,RF_OCT,RF_NOV,Anuppur,Ashoknagar,Balaghat,Barwani,Betul,Bhind,Bhopal,Burhanpur,Chhatarpur,Chhindwara,Damoh,Datia,Dewas,Dhar,Dindori,Guna,Gwalior,Harda,Hoshangabad,Indore,Jabalpur,Jhabua,Katni,Mandla,Mandsaur,Morena,Narsinghpur,Neemuch,Panna,Raisen,Rajgarh,Ratlam,Rewa,Sagar,Satna,Sehore,Seoni,Shahdol,Shajapur,Sheopur,Shivpuri,Sidhi,Tikamgarh,Ujjain,Umaria,Vidisha,NDVI_summer,LST_autumn
Chhatarpur,2013.0,0.597676,0.27598037384904905,0.480379,0.47764870603143084,0.551735,0.467189,0.35571518351600817,0.3166936376077803,0.6560121308976731,1.095547,1.299398,0.6803602754311895,0.5107826228414643,1.3162470946681728,20.42937,3.0767835493747198,2.997225158646301,11.51105,1.710015829678616,314.9791,303.2258,5.70903532093765,304.4233,305.3804,302.9861,2.399793470081451,2.7072945823609267,2.999643614278104,1.1841488008012864,1.2153304612627205,0.01832604749250648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41048,912.7898
Chhindwara,2013.0,0.769342,0.23673871682851833,0.183767,0.3676677015732909,0.644603,0.623692,0.43835879650468174,0.3426672932841241,0.26224502658970705,0.704439,1.791854,0.9991005613784962,0.7940331503519633,1.451773065146985,21.54668,3.352158736623909,3.3640810128224627,23.53567,2.538644079841025,316.7249,301.0169,5.706302297235001,303.4909,302.4136,302.5553,2.9208298320468975,2.997098340060118,3.1140791502221514,1.6686003834759449,1.5116958580182793,0.20231860963270798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895239,908.4598
Damoh,2013.0,0.504301,0.2479071857727126,0.482864,0.44752665406701075,0.569126,0.493978,0.3525058653954809,0.30658282259075625,0.6373151807614669,1.072732,1.576895,0.7788141959670193,0.5835443456439866,1.4709582975255278,23.72107,3.2591359975961445,3.2851967565678626,15.97941,1.9756299646857947,317.3321,302.6579,5.708523219546305,304.459,304.8708,303.4725,2.66024065596873,2.9591393447491794,3.1514471579466012,1.253289972461523,1.3037292665683078,0.002227517240350909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328643,912.8023000000001
Datia,2013.0,0.817411,0.23759620672351323,0.393322,0.4245681443423449,0.514287,0.423499,0.33536090503524796,0.2810916532684074,0.49226768552290223,0.901922,1.097361,0.6189827452737492,0.4463914171874667,0.9867588879268168,9.574279,2.788467607798068,2.578029590843815,9.142094,1.5183602429078,314.2541,306.811,5.7203907898792234,304.4122,306.322,302.9524,2.0178083958489794,2.3540165278397636,2.5704572381230015,1.184507376171735,1.3654340396623994,0.024313028362270922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.190449,913.6866
Dewas,2013.0,0.762001,0.19019051517264982,0.175388,0.3592962054290774,0.571112,0.516523,0.39271078306840235,0.207499417486079,0.20540067327733677,0.659424,1.238578,0.7206986296096637,0.5950038912883073,1.8495738715641983,19.14489,3.3350743169092714,3.213609180411558,15.57969,2.1551448477542743,313.8696,300.1827,5.707188334791032,306.5348,307.3809,303.9159,2.656470549928995,3.0385369412781063,2.5236969818790986,1.5771002407087273,1.1997912739006729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8171889999999999,917.8316
Dhar,2013.0,1.482999,0.15227978794281083,0.190717,0.38410526898675484,0.583798,0.526822,0.3576947237864649,0.19593184847860978,0.1876581252818554,0.844238,1.509297,0.6972114103777614,0.504802320038414,1.94248744112475,19.14735,3.2594886455131262,3.2142161855913476,15.32086,2.1132279242238075,311.4909,305.5531,5.70714780557245,305.0872,307.1975,305.5847,2.361356233468804,2.8407618411547193,2.1966090546076322,2.120965489773025,1.2372863931853522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823503,917.8693999999999
Dindori,2013.0,0.800388,0.274308037406328,0.33106,0.4502274890987682,0.692636,0.677345,0.4741873652045666,0.4506685301412166,0.5118734745785225,0.874846,2.038594,1.1287110745420854,0.9842375631183915,1.4305958950156576,21.91158,3.175081500682838,3.292035576174024,24.90583,2.6907731418724183,314.4235,302.3923,5.710820648501243,301.8436,300.3963,299.9927,2.45462526154406,2.6363966502880407,2.910408018028787,1.8509198038127475,1.8102049668899383,0.06389925435009211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.215349,902.2326
Guna,2013.0,0.600356,0.257223380430857,0.377337,0.4441151456365694,0.541306,0.42485,0.31952515693684647,0.3269563899375551,0.5005467769573646,0.990284,1.306368,0.6019678570086495,0.4258688618811574,1.733986984532244,20.66277,3.231196413746032,3.11488991955608,11.58591,1.5785072536274942,314.9885,303.236,5.714289746098734,306.1928,308.2311,304.8304,2.366988448747188,2.98820551846707,2.7074533563591494,1.2314371817806156,1.0188462371661697,0.014475719383347456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229781,919.2543000000001
Gwalior,2013.0,1.380808,0.28458478079230126,0.444907,0.4833621308299199,0.581087,0.501718,0.35590644872191235,0.3713352545115136,0.620430240472362,1.267255,1.636851,0.811656174866793,0.545745756511798,1.0714795012713698,11.35577,3.0224404145772206,2.8708117011773635,11.79674,1.7349958009952182,313.5583,305.3633,5.715549306487218,304.3203,304.4695,302.3031,1.8854987187976573,2.2948702096651803,2.5833022164025334,1.1185067418135266,1.4165633480138096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3956339999999998,911.0929
Harda,2013.0,0.266829,0.10288956537305598,0.108002,0.3317396268980184,0.582255,0.48588,0.3800604587464336,0.19664597074877102,0.12627399631611716,0.656431,1.42651,0.7713320095991323,0.5794996444254192,0.9520686021625993,0.0,3.449552212992758,3.3765976064289296,17.29081,2.1386081599490043,315.7681,300.6863,5.7089564001233715,305.7265,307.5787,304.3275,2.6836611924195077,3.145825447110473,2.506562950127107,1.7309361714268536,1.1902478465233728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.609761,917.6327
Hoshangabad,2013.0,0.098999,0.1926769211215406,0.176944,0.3247184304836944,0.557763,0.518147,0.3844893129195635,0.32770246577562656,0.21846542592906365,0.480063,1.38251,0.861110736144413,0.6916500604346677,1.1657957463750535,23.60234,3.3392170078958983,3.283496217654197,17.79288,2.1988089881608865,314.4292,299.4128,5.703739807079286,305.5085,305.7862,302.724,2.7922859518249545,3.2808942983513214,3.0434437609226324,1.6323871525749207,1.2924129850891346,0.027091683735995954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.773076,914.0187000000001
Indore,2013.0,1.007002,0.16585590559476976,0.174906,0.3511898281581455,0.493311,0.479999,0.33810590146383634,0.20096419784065933,0.2650291719835722,0.696731,1.293379,0.6093127517221326,0.47755566569651775,1.4852336296267374,18.49871,3.2975631528911205,3.231949194746412,13.64238,2.031730376431643,311.9108,304.8433,5.706576567540577,305.5573,306.8469,304.1523,2.519505319531519,2.8569379129206047,2.4003975939252524,1.7705186382125317,1.279710597599369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7760659999999999,916.5564999999999
Jabalpur,2013.0,0.27639,0.24341352036960778,0.338236,0.42506117812514566,0.624238,0.543428,0.3917379874881638,0.3069073272181627,0.46720722294368333,0.661293,1.536636,0.8900145160458071,0.6758972523533273,1.0307337960303373,20.82582,3.1583769201490406,3.289668249520974,20.42629,2.2348716170172307,317.6834,302.7026,5.712289520249674,303.8172,303.2894,302.4764,2.6984071896882518,2.9569082816964087,3.185396804603204,1.4758162300192916,1.540811902216752,0.07079671025778915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.143516,909.5830000000001
Jhabua,2013.0,0.782124,0.16326615025879535,0.143606,0.42810749033055656,0.634441,0.574733,0.3876663118009864,0.23091011334034817,0.17538169825163816,0.980656,1.579669,0.7946418333899233,0.5877533310132178,2.1068935144635,17.94231,3.2374117679055563,3.242184846591675,16.73054,2.225633419814038,313.2251,297.1741,5.703224985954915,303.7316,306.6973,305.4428,2.127297936689177,2.9848831338931774,2.2383990430645326,2.23715283926312,1.149924032885461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855307,915.8716999999999
Katni,2013.0,1.333333,0.2745193223004721,0.415326,0.4424711912906176,0.631201,0.556848,0.39227989733492674,0.33376428772062294,0.5677574119282802,0.711349,1.725684,0.8745166175650073,0.6871784027940334,1.1600209167967532,22.03611,3.0562872458861334,3.2716287934128974,18.62682,2.1686070863666207,316.5758,302.7295,5.708796881478007,302.8488,302.3031,301.5689,2.4572270806812577,2.9642839172290136,3.136426824392915,1.4820430811150445,1.5688131901210705,0.00311514290014534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.287773,906.7207999999999
Mandla,2013.0,0.068565,0.28974893501900545,0.355371,0.42933396687234976,0.693309,0.647354,0.4571165716788077,0.4232938932341177,0.5394422347118689,0.779047,2.07152,1.1171788582419482,0.9067012998891553,1.390729760178585,23.78357,3.234544822437466,3.4073881790698826,26.04186,2.6343003186728633,315.9871,300.4397,5.710544891222177,302.3827,301.3588,300.6863,2.5077104878964254,2.7972801153172138,3.0637062928539462,1.799395076970894,1.803274581772191,0.11867152971749864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.227697,904.4277999999999
Mandsaur,2013.0,1.106,0.19412907290156686,0.353618,0.3835118899483242,0.460699,0.417006,0.3451331934488096,0.2059884402519861,0.43244648159973076,0.815624,1.013963,0.4608771089674349,0.49473221679875645,1.8770701230297564,17.80271,3.2663023930964536,3.1112304787498744,9.428913,1.8395680406818389,314.5946,307.2488,5.704624453425906,306.5904,308.0912,303.1146,1.9364920808109818,3.046012279738406,2.5888829578724013,1.577136183807088,1.0653277879566292,0.07536161458699747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0352999999999999,917.7962
Morena,2013.0,1.348889,0.237220011441392,0.456566,0.4574982620654454,0.484999,0.440305,0.33715914350379533,0.28520450581668566,0.6122217917713615,1.26147,1.105325,0.6060663466127824,0.488313721697093,0.6327504702697053,9.753447,2.8703640429042743,2.52507803270642,7.094718,1.588092307359721,313.5376,304.8764,5.716910589285707,305.725,306.0998,302.8315,1.702239676064208,2.130397097790235,2.5497662131360057,1.0942551434155896,1.3951505292388393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.304402,914.6563000000001
Narsinghpur,2013.0,0.393789,0.25453368535230253,0.297672,0.34348402504734665,0.571199,0.525432,0.3850059053134583,0.3658541854997418,0.39002315921873,0.518303,1.452378,0.8055857376775141,0.6458951828057805,1.0028375342990645,22.55259,3.282610523026626,3.240613833008026,17.60491,2.1383537569883098,315.1456,301.3114,5.706521387075512,305.6344,305.0626,303.3233,2.888059642571941,3.047923314846172,3.09037632245147,1.3163409391662997,1.3719727953247682,0.07949117098975342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973829999999999,914.0203
Neemuch,2013.0,1.067298,0.25294310127272596,0.387516,0.450563386280422,0.503035,0.461703,0.35015674657148704,0.3306007474006287,0.49588943214037107,1.134604,1.166815,0.5881421572627771,0.5333873823327525,1.8137097885816937,16.93841,3.1803378865711087,3.0814208593743526,10.41259,1.8461583197138096,314.6239,308.2842,5.710662751176877,306.7091,307.2044,302.962,1.8633612678364353,3.015318210707891,2.593109871126671,1.5033211108641653,1.086860168901092,0.0403892609045681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2445220000000001,916.8755
Panna,2013.0,0.604817,0.28828988769466535,0.447678,0.4789373544215047,0.599399,0.524148,0.3822865487605045,0.36719402391454026,0.6648166337038335,1.178547,1.79558,0.8465006855849294,0.6690875550909491,0.9179793054310548,21.6077,3.1296331604071126,3.19675290778043,15.54417,2.0395005391804553,316.6933,302.9665,5.705835698681705,303.5558,303.5353,302.4555,2.3910767155461117,2.9114279564419587,3.0162557194293993,1.230656117084083,1.4783298668451028,0.0020349281286242376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39618,909.5465999999999
Raisen,2013.0,0.240811,0.2131263462250098,0.354136,0.3552505299426234,0.560169,0.501656,0.3726030160071455,0.29277483230777285,0.45150609993856305,0.591923,1.462327,0.7720988317092581,0.5998189853259327,1.5227397227598394,21.21788,3.277881442687012,3.2423829545635114,16.35777,2.0469931147413045,317.5109,303.7155,5.713383239467784,305.1815,306.0449,303.5494,2.7470208830002822,3.2361945856066057,2.908737078251619,1.1284836634130022,1.104400835988157,0.005958214534121163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018215,914.7758
Rajgarh,2013.0,0.577001,0.23066082567458884,0.355386,0.4328454875288026,0.514565,0.413811,0.3494462799878021,0.2023978394535471,0.4328208381180196,0.909953,1.055203,0.49362493648608063,0.4517804664385433,1.6945631284065472,21.77163,3.2088755887697866,3.0891033016911615,10.75466,1.7971688123155638,316.6541,309.1295,5.714418379030986,307.684,309.4487,304.7952,2.3626733827748696,3.1605388344266765,2.67826774051767,1.4702664157115948,0.9155272404887688,0.0007737006164719404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.156456,921.9279
Ratlam,2013.0,1.103998,0.18088135353226603,0.279196,0.3726071496306592,0.539353,0.495873,0.3596549991600394,0.19777733190169533,0.3451006191209178,0.684027,1.126937,0.6243001912888089,0.5038263861505239,2.0810637252283577,20.04342,3.2609980936653407,3.211860474742296,12.99504,1.959020263294591,313.9425,305.3559,5.705276358256241,307.2994,308.2168,304.6643,1.9839498078955846,3.006966433411265,2.3650823133440935,2.1139270228355094,1.367051906897474,0.00048588194024981027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9289830000000001,920.1805
Rewa,2013.0,0.940568,0.2659371050337402,0.456959,0.4749737576698443,0.612014,0.552594,0.38621976550002324,0.2930531225035699,0.5507889457324651,1.093234,1.339108,0.72698032989624,0.5742758028741717,0.8917016839207814,18.05709,2.9808739331020373,2.947267606404656,13.58722,1.8947980412599996,314.4543,302.8732,5.71423861815864,303.2695,302.0667,301.2204,2.1811036642051636,2.380662640234828,2.5031795128200116,1.5204554304564155,1.5668474801491346,0.002019958509466039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.369584,906.5565999999999
Sagar,2013.0,0.426001,0.20917443595337196,0.459232,0.44330538171356526,0.532986,0.465971,0.3458226704575731,0.2524537789743322,0.5875082928268744,0.895219,1.330782,0.6883064832667662,0.5133145238828618,1.4972322443071853,22.38469,3.219011415675352,3.18818896260613,14.78373,1.8459793104302638,317.3023,303.9943,5.712168546390126,304.7982,306.3519,304.3249,2.7390299997225025,2.9656631961442144,2.9297927715007916,1.1025591561957888,1.1603910677181841,0.04622592694050621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24974,915.4750000000001
Satna,2013.0,0.214014,0.2660857925220386,0.454057,0.47024235074948983,0.605418,0.53542,0.38383008299607196,0.3208116762523543,0.5861169383509466,1.095669,1.515014,0.8002565660530316,0.6265639036667923,0.9219276147562527,22.21304,3.0802425253360237,3.0836414973585122,14.60585,1.9830154394656405,316.1683,301.9777,5.707770511854057,302.6187,302.1935,301.5749,2.3738501278283213,2.7048858665388416,2.7727380860844466,1.4054050824376592,1.6167241035570312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.359286,906.3870999999999
Sehore,2013.0,0.482505,0.20998130778765287,0.205031,0.35267736425374696,0.52683,0.458111,0.3788165004727875,0.23633614510019288,0.2658972468980379,0.577854,1.10992,0.6227590504379235,0.5678259917840229,1.7995852676318158,19.39986,3.2766144037132148,3.1678283949903365,13.75818,2.0669821194378994,315.6341,300.405,5.706676948289496,306.4134,308.4259,304.0409,2.6214772734341727,3.1982126033670344,2.754282811803898,1.305291442591429,1.1250782872292422,0.005857809484159858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861558,918.8802000000001
Seoni,2013.0,0.257926,0.27405717363544213,0.305584,0.39053757819047397,0.629609,0.59363,0.4200561393832031,0.3488164466753195,0.3962871189223708,0.805865,1.854407,0.9220608526622761,0.7733234177795536,1.2760346417157966,21.86708,3.3736504243028493,3.335994462083034,22.32696,2.49600566058967,317.9007,300.0375,5.708741491713988,303.3717,302.6141,302.2295,2.7859225552615188,2.955567875269929,3.034978467151874,1.6874430379540137,1.7025545973774885,0.18297967352095995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098649,908.2152999999998
Shahdol,2013.0,1.120632,0.273989505660122,0.402346,0.4384155631903934,0.651807,0.620024,0.44946349255634865,0.44078656235601377,0.5479687957088771,0.905793,1.76661,0.9443349897138769,0.8398804190593414,1.512841105279675,22.25695,3.147552096185795,3.228901400415168,21.08963,2.5262469099853955,315.4061,302.5046,5.711401046166032,302.9018,300.8584,299.9917,2.331298003589525,2.676660664087939,2.8034246212673213,1.5893490761840452,1.6080393348802948,0.008113000430534183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.267796,903.7519
Shajapur,2013.0,0.771999,0.25727209055959677,0.347323,0.4039352718385015,0.485169,0.413276,0.3550738628922513,0.22360664407020542,0.4515239264988651,0.889665,0.940586,0.4793101885660352,0.47472558822917543,1.9376442230811213,18.46093,3.2474947681048785,3.082004460743477,10.76,1.8770711942940035,315.6871,308.7664,5.711147618606579,307.7121,309.6123,304.5487,2.4000973918080697,3.1825823112829195,2.6338631488986666,1.4919697272071182,0.9940910503481382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.138427,921.8731
